CommunicationID,ClientID,DateSent,Channel,CampaignName
15875,3727,2025-04-23,Email,Reactivation Campaign
15876,8792,2025-05-20,Mail,Welcome Campaign
15877,5348,2025-01-28,Phone,Reactivation Campaign
15878,6390,2023-10-10,Phone,Reactivation Campaign
15879,7672,2024-09-28,Email,Promotional Offer
15880,9819,2024-06-09,Mail,Promotional Offer
15881,6152,2023-11-18,Mail,Promotional Offer
15882,418,2025-04-28,Email,Welcome Campaign
15883,190,2024-05-07,Email,Promotional Offer
15884,3701,2025-03-20,Phone,Promotional Offer
15885,9549,2023-10-29,Mail,Welcome Campaign
15886,8174,2024-03-21,Email,Reactivation Campaign
15887,7426,2024-09-22,Mail,Welcome Campaign
15888,8329,2025-01-03,Email,Promotional Offer
15889,5775,2023-09-22,Phone,Welcome Campaign
15890,949,2023-12-17,Mail,Welcome Campaign
15891,1577,2023-10-05,Mail,Welcome Campaign
15892,2662,2024-02-24,Mail,Quarterly Newsletter
15893,9100,2025-04-16,Phone,Reactivation Campaign
15894,9776,2025-04-10,Mail,Promotional Offer
15895,2030,2024-05-20,Phone,Reactivation Campaign
15896,6736,2025-07-07,Phone,Promotional Offer
15897,3487,2025-01-16,Phone,Welcome Campaign
15898,1880,2023-09-03,Mail,Reactivation Campaign
15899,6833,2025-02-25,Email,Reactivation Campaign
15900,7466,2024-06-19,Mail,Reactivation Campaign
15901,5685,2023-12-20,Email,Welcome Campaign
15902,4864,2024-09-03,Mail,Quarterly Newsletter
15903,1911,2024-10-30,Mail,Reactivation Campaign
15904,7784,2024-04-09,Phone,Quarterly Newsletter
15905,3378,2024-04-08,Phone,Reactivation Campaign
15906,6619,2024-03-06,Email,Welcome Campaign
15907,7721,2024-05-05,Phone,Promotional Offer
15908,8938,2024-02-06,Phone,Reactivation Campaign
15909,8663,2025-07-15,Mail,Reactivation Campaign
15910,4922,2023-08-21,Phone,Promotional Offer
15911,861,2025-05-29,Phone,Quarterly Newsletter
15912,4696,2024-07-07,Email,Promotional Offer
15913,9536,2024-01-08,Phone,Reactivation Campaign
15914,397,2024-02-19,Mail,Quarterly Newsletter
15915,7238,2025-05-31,Mail,Reactivation Campaign
15916,8371,2024-05-21,Mail,Reactivation Campaign
15917,7424,2024-05-23,Email,Quarterly Newsletter
15918,3087,2025-05-31,Mail,Welcome Campaign
15919,8651,2024-09-24,Mail,Quarterly Newsletter
15920,4541,2023-11-29,Email,Quarterly Newsletter
15921,7014,2023-11-08,Mail,Promotional Offer
15922,9304,2025-06-02,Mail,Reactivation Campaign
15923,7229,2024-08-04,Phone,Reactivation Campaign
15924,260,2024-04-04,Mail,Reactivation Campaign
15925,3834,2024-07-24,Mail,Welcome Campaign
15926,2070,2024-06-12,Mail,Promotional Offer
15927,5956,2024-10-14,Email,Promotional Offer
15928,8542,2024-12-06,Email,Promotional Offer
15929,4604,2023-12-29,Email,Reactivation Campaign
15930,7597,2024-11-12,Phone,Reactivation Campaign
15931,8495,2024-09-14,Mail,Promotional Offer
15932,9540,2024-08-15,Phone,Quarterly Newsletter
15933,691,2024-05-24,Mail,Promotional Offer
15934,6995,2024-02-20,Mail,Quarterly Newsletter
15935,9572,2024-09-20,Mail,Quarterly Newsletter
15936,695,2023-08-10,Phone,Reactivation Campaign
15937,1222,2025-01-29,Mail,Promotional Offer
15938,8100,2025-05-30,Email,Quarterly Newsletter
15939,9313,2024-06-03,Email,Welcome Campaign
15940,4401,2024-12-18,Mail,Quarterly Newsletter
15941,5061,2024-07-28,Email,Quarterly Newsletter
15942,8134,2025-01-16,Phone,Promotional Offer
15943,5052,2023-10-08,Mail,Welcome Campaign
15944,3630,2024-11-13,Email,Promotional Offer
15945,2065,2024-09-12,Email,Quarterly Newsletter
15946,8586,2024-10-25,Email,Reactivation Campaign
15947,6128,2024-12-17,Mail,Promotional Offer
15948,4201,2024-04-22,Phone,Quarterly Newsletter
15949,4689,2025-03-06,Phone,Welcome Campaign
15950,2354,2024-11-08,Email,Welcome Campaign
15951,3204,2025-03-31,Email,Reactivation Campaign
15952,1658,2024-12-19,Mail,Reactivation Campaign
15953,5612,2024-04-22,Phone,Welcome Campaign
15954,2133,2025-07-16,Email,Quarterly Newsletter
15955,1376,2025-05-24,Mail,Reactivation Campaign
15956,5903,2023-09-14,Phone,Reactivation Campaign
15957,4981,2024-08-09,Email,Quarterly Newsletter
15958,1084,2023-12-18,Email,Quarterly Newsletter
15959,1535,2025-05-25,Phone,Welcome Campaign
15960,8587,2024-05-23,Email,Welcome Campaign
15961,9096,2023-12-29,Mail,Welcome Campaign
15962,6485,2025-07-23,Mail,Welcome Campaign
15963,4589,2024-11-26,Mail,Quarterly Newsletter
15964,3564,2024-08-10,Mail,Reactivation Campaign
15965,3708,2024-09-08,Mail,Quarterly Newsletter
15966,6943,2024-07-25,Mail,Promotional Offer
15967,8000,2023-08-31,Mail,Reactivation Campaign
15968,3125,2025-04-29,Mail,Reactivation Campaign
15969,9977,2024-08-17,Email,Promotional Offer
15970,5326,2023-11-15,Mail,Quarterly Newsletter
15971,9441,2024-05-30,Phone,Reactivation Campaign
15972,1448,2025-02-20,Email,Promotional Offer
15973,1111,2024-08-23,Phone,Quarterly Newsletter
15974,3943,2025-05-30,Email,Quarterly Newsletter
15975,2689,2024-01-24,Email,Promotional Offer
15976,6818,2025-06-26,Mail,Reactivation Campaign
15977,5641,2024-01-20,Phone,Reactivation Campaign
15978,8987,2024-02-20,Mail,Reactivation Campaign
15979,9895,2023-11-01,Email,Quarterly Newsletter
15980,5700,2024-11-08,Mail,Welcome Campaign
15981,7533,2023-09-15,Mail,Reactivation Campaign
15982,9563,2024-07-17,Email,Reactivation Campaign
15983,6948,2024-05-11,Mail,Promotional Offer
15984,6969,2025-04-09,Mail,Quarterly Newsletter
15985,4100,2024-12-30,Mail,Promotional Offer
15986,6595,2025-07-28,Email,Quarterly Newsletter
15987,3966,2023-08-18,Phone,Welcome Campaign
15988,2028,2024-05-30,Mail,Quarterly Newsletter
15989,3108,2025-07-15,Email,Reactivation Campaign
15990,8766,2025-04-17,Mail,Reactivation Campaign
15991,291,2023-08-23,Email,Quarterly Newsletter
15992,5902,2023-12-29,Phone,Promotional Offer
15993,8156,2024-11-22,Phone,Welcome Campaign
15994,4786,2025-02-06,Phone,Quarterly Newsletter
15995,5370,2024-07-14,Mail,Quarterly Newsletter
15996,8682,2024-11-20,Email,Welcome Campaign
15997,9962,2024-08-17,Email,Reactivation Campaign
15998,3494,2025-05-28,Phone,Reactivation Campaign
15999,2975,2024-03-08,Phone,Reactivation Campaign
16000,1003,2024-01-11,Phone,Welcome Campaign
16001,7590,2024-11-06,Mail,Quarterly Newsletter
16002,5571,2024-12-24,Email,Reactivation Campaign
16003,989,2024-10-06,Mail,Reactivation Campaign
16004,2227,2024-12-28,Email,Promotional Offer
16005,5457,2025-04-06,Email,Quarterly Newsletter
16006,7613,2024-04-26,Phone,Promotional Offer
16007,9376,2024-03-04,Phone,Reactivation Campaign
16008,248,2024-04-01,Email,Promotional Offer
16009,1803,2023-12-12,Phone,Quarterly Newsletter
16010,5914,2023-09-11,Mail,Promotional Offer
16011,7439,2024-10-05,Phone,Reactivation Campaign
16012,9340,2025-02-13,Phone,Reactivation Campaign
16013,7827,2024-07-11,Mail,Promotional Offer
16014,5350,2023-12-19,Mail,Welcome Campaign
16015,4844,2023-10-30,Phone,Reactivation Campaign
16016,9874,2024-06-25,Phone,Promotional Offer
16017,5959,2023-11-18,Phone,Welcome Campaign
16018,4465,2024-11-28,Phone,Reactivation Campaign
16019,7699,2025-05-23,Mail,Reactivation Campaign
16020,8810,2024-04-13,Email,Promotional Offer
16021,844,2024-02-29,Mail,Welcome Campaign
16022,457,2024-07-08,Mail,Welcome Campaign
16023,4575,2023-10-23,Mail,Promotional Offer
16024,1069,2024-07-11,Phone,Promotional Offer
16025,9023,2023-09-29,Mail,Promotional Offer
16026,2509,2024-10-26,Phone,Welcome Campaign
16027,7831,2024-09-18,Email,Promotional Offer
16028,6970,2024-04-05,Mail,Welcome Campaign
16029,1479,2023-11-18,Phone,Welcome Campaign
16030,9943,2024-10-05,Phone,Welcome Campaign
16031,7413,2025-03-30,Phone,Welcome Campaign
16032,1262,2024-11-13,Mail,Quarterly Newsletter
16033,754,2025-06-16,Phone,Quarterly Newsletter
16034,7028,2024-03-31,Phone,Reactivation Campaign
16035,9206,2024-02-10,Email,Welcome Campaign
16036,6701,2024-07-04,Phone,Welcome Campaign
16037,1658,2025-03-05,Mail,Quarterly Newsletter
16038,4146,2023-08-25,Email,Quarterly Newsletter
16039,6432,2023-11-26,Phone,Welcome Campaign
16040,5786,2024-04-15,Mail,Welcome Campaign
16041,2365,2024-07-16,Email,Welcome Campaign
16042,8010,2024-04-29,Email,Welcome Campaign
16043,3631,2024-08-10,Mail,Reactivation Campaign
16044,4811,2024-04-26,Phone,Reactivation Campaign
16045,8871,2024-12-14,Mail,Quarterly Newsletter
16046,6614,2024-04-10,Phone,Quarterly Newsletter
16047,8237,2024-11-01,Mail,Promotional Offer
16048,8542,2025-06-05,Email,Reactivation Campaign
16049,6705,2023-11-01,Email,Quarterly Newsletter
16050,8173,2024-04-10,Mail,Reactivation Campaign
16051,4297,2023-07-30,Email,Reactivation Campaign
16052,5848,2025-03-09,Mail,Welcome Campaign
16053,386,2023-12-23,Mail,Reactivation Campaign
16054,4725,2024-01-07,Mail,Reactivation Campaign
16055,8583,2025-02-11,Mail,Quarterly Newsletter
16056,1638,2024-02-04,Mail,Promotional Offer
16057,8246,2024-11-28,Phone,Promotional Offer
16058,5290,2024-07-04,Phone,Quarterly Newsletter
16059,1237,2025-01-27,Phone,Promotional Offer
16060,3560,2024-08-10,Mail,Quarterly Newsletter
16061,8449,2025-07-18,Email,Promotional Offer
16062,7071,2023-12-02,Email,Welcome Campaign
16063,4708,2024-05-20,Mail,Quarterly Newsletter
16064,8291,2023-08-07,Email,Quarterly Newsletter
16065,3256,2024-03-28,Email,Welcome Campaign
16066,5674,2024-02-28,Mail,Welcome Campaign
16067,1549,2023-10-21,Mail,Promotional Offer
16068,2259,2023-08-23,Mail,Promotional Offer
16069,7646,2025-01-01,Phone,Promotional Offer
16070,9482,2024-06-16,Email,Reactivation Campaign
16071,1076,2024-04-22,Mail,Welcome Campaign
16072,5957,2024-07-05,Email,Quarterly Newsletter
16073,5661,2023-12-08,Mail,Welcome Campaign
16074,1095,2024-07-01,Email,Reactivation Campaign
16075,9843,2025-01-06,Phone,Welcome Campaign
16076,542,2024-06-21,Phone,Welcome Campaign
16077,8023,2024-10-06,Phone,Reactivation Campaign
16078,729,2025-05-18,Phone,Welcome Campaign
16079,983,2024-09-24,Phone,Reactivation Campaign
16080,4959,2024-10-24,Phone,Promotional Offer
16081,3334,2024-02-04,Mail,Quarterly Newsletter
16082,9705,2024-08-13,Mail,Reactivation Campaign
16083,5924,2025-06-30,Mail,Promotional Offer
16084,6063,2025-06-05,Phone,Promotional Offer
16085,7140,2025-03-09,Phone,Quarterly Newsletter
16086,900,2024-12-27,Email,Promotional Offer
16087,8570,2024-11-27,Email,Promotional Offer
16088,2624,2024-03-23,Phone,Promotional Offer
16089,6279,2024-03-28,Email,Promotional Offer
16090,7669,2023-10-09,Mail,Welcome Campaign
16091,4730,2025-04-29,Mail,Quarterly Newsletter
16092,9231,2024-07-01,Mail,Promotional Offer
16093,6001,2025-03-30,Email,Welcome Campaign
16094,5965,2025-02-02,Email,Promotional Offer
16095,1321,2025-04-08,Phone,Reactivation Campaign
16096,7652,2023-11-13,Email,Reactivation Campaign
16097,9444,2023-10-22,Mail,Welcome Campaign
16098,642,2025-05-27,Phone,Reactivation Campaign
16099,7062,2023-11-08,Email,Promotional Offer
16100,5205,2025-06-28,Phone,Welcome Campaign
16101,1885,2025-01-01,Phone,Quarterly Newsletter
16102,9673,2024-09-30,Email,Quarterly Newsletter
16103,8080,2024-10-24,Mail,Promotional Offer
16104,5830,2023-12-11,Mail,Quarterly Newsletter
16105,6070,2023-12-15,Mail,Promotional Offer
16106,1013,2024-03-09,Mail,Reactivation Campaign
16107,1690,2023-09-28,Phone,Reactivation Campaign
16108,5701,2023-09-15,Mail,Promotional Offer
16109,1720,2025-07-13,Phone,Reactivation Campaign
16110,1016,2024-03-31,Email,Reactivation Campaign
16111,3393,2023-11-25,Email,Reactivation Campaign
16112,3066,2024-04-17,Mail,Reactivation Campaign
16113,8947,2025-03-18,Phone,Quarterly Newsletter
16114,689,2024-01-04,Email,Promotional Offer
16115,8198,2024-07-28,Email,Reactivation Campaign
16116,586,2024-10-08,Mail,Welcome Campaign
16117,1353,2024-10-05,Mail,Quarterly Newsletter
16118,265,2024-08-06,Phone,Reactivation Campaign
16119,2607,2023-12-29,Mail,Welcome Campaign
16120,3459,2024-04-07,Mail,Welcome Campaign
16121,5318,2024-09-05,Email,Promotional Offer
16122,2894,2024-03-16,Mail,Welcome Campaign
16123,5443,2025-07-18,Email,Reactivation Campaign
16124,9644,2023-12-08,Phone,Quarterly Newsletter
16125,9006,2024-09-13,Email,Quarterly Newsletter
16126,1026,2025-07-04,Email,Quarterly Newsletter
16127,7730,2023-12-17,Phone,Welcome Campaign
16128,2624,2023-11-14,Email,Welcome Campaign
16129,4275,2024-12-02,Email,Welcome Campaign
16130,3043,2025-04-06,Phone,Reactivation Campaign
16131,9016,2025-05-19,Mail,Quarterly Newsletter
16132,6088,2024-09-27,Email,Promotional Offer
16133,594,2024-03-07,Email,Reactivation Campaign
16134,6334,2025-02-25,Mail,Promotional Offer
16135,3249,2024-10-08,Mail,Welcome Campaign
16136,4839,2024-02-16,Phone,Welcome Campaign
16137,4569,2024-09-29,Email,Promotional Offer
16138,3021,2025-06-08,Phone,Welcome Campaign
16139,8715,2025-05-18,Phone,Reactivation Campaign
16140,7462,2025-04-17,Email,Promotional Offer
16141,8327,2025-02-17,Email,Welcome Campaign
16142,1965,2024-12-23,Mail,Welcome Campaign
16143,2837,2024-10-30,Mail,Reactivation Campaign
16144,1646,2024-03-02,Email,Promotional Offer
16145,9000,2024-11-29,Phone,Quarterly Newsletter
16146,8050,2024-07-23,Email,Welcome Campaign
16147,8780,2023-12-11,Mail,Promotional Offer
16148,9365,2023-08-14,Mail,Welcome Campaign
16149,7531,2024-06-11,Email,Welcome Campaign
16150,1081,2025-05-25,Mail,Welcome Campaign
16151,246,2025-03-17,Mail,Welcome Campaign
16152,8104,2025-02-09,Email,Reactivation Campaign
16153,8154,2023-08-28,Email,Promotional Offer
16154,7765,2023-12-03,Mail,Reactivation Campaign
16155,4358,2024-11-06,Mail,Welcome Campaign
16156,7873,2024-10-12,Phone,Quarterly Newsletter
16157,3644,2025-05-18,Phone,Welcome Campaign
16158,1977,2025-06-15,Mail,Promotional Offer
16159,9887,2025-03-17,Mail,Promotional Offer
16160,9826,2024-04-04,Phone,Promotional Offer
16161,3418,2023-11-06,Mail,Reactivation Campaign
16162,9207,2024-11-22,Phone,Quarterly Newsletter
16163,1327,2025-03-02,Mail,Reactivation Campaign
16164,3122,2023-12-04,Email,Welcome Campaign
16165,3095,2024-03-21,Mail,Reactivation Campaign
16166,8868,2025-04-21,Email,Quarterly Newsletter
16167,7234,2023-10-16,Phone,Welcome Campaign
16168,4875,2024-07-29,Mail,Reactivation Campaign
16169,3724,2025-03-25,Phone,Promotional Offer
16170,2449,2024-10-07,Email,Quarterly Newsletter
16171,6900,2024-02-23,Phone,Promotional Offer
16172,1955,2025-04-08,Phone,Welcome Campaign
16173,1817,2025-03-17,Mail,Reactivation Campaign
16174,3055,2025-01-08,Email,Reactivation Campaign
16175,6138,2024-11-03,Mail,Quarterly Newsletter
16176,1904,2024-09-02,Mail,Quarterly Newsletter
16177,4385,2025-05-28,Email,Quarterly Newsletter
16178,99,2023-09-04,Email,Reactivation Campaign
16179,7745,2025-07-04,Mail,Promotional Offer
16180,1511,2023-10-27,Email,Quarterly Newsletter
16181,6410,2024-05-27,Phone,Reactivation Campaign
16182,8204,2023-11-14,Phone,Quarterly Newsletter
16183,1570,2024-08-31,Phone,Promotional Offer
16184,6393,2024-04-01,Phone,Promotional Offer
16185,4573,2024-01-28,Phone,Reactivation Campaign
16186,4993,2024-02-23,Email,Quarterly Newsletter
16187,5784,2023-09-16,Mail,Welcome Campaign
16188,4958,2024-06-26,Email,Quarterly Newsletter
16189,3394,2024-06-20,Email,Quarterly Newsletter
16190,2378,2024-07-20,Mail,Promotional Offer
16191,2917,2023-08-13,Phone,Welcome Campaign
16192,1837,2023-10-04,Phone,Quarterly Newsletter
16193,7319,2024-12-12,Email,Quarterly Newsletter
16194,1293,2025-02-04,Mail,Welcome Campaign
16195,4218,2023-10-16,Mail,Reactivation Campaign
16196,2072,2024-05-05,Email,Promotional Offer
16197,9702,2025-02-19,Email,Quarterly Newsletter
16198,7058,2024-12-17,Mail,Reactivation Campaign
16199,1790,2024-01-20,Phone,Reactivation Campaign
16200,2859,2024-08-12,Mail,Welcome Campaign
16201,1689,2024-06-02,Phone,Reactivation Campaign
16202,7235,2024-07-03,Email,Quarterly Newsletter
16203,8359,2024-02-26,Email,Promotional Offer
16204,4649,2024-01-06,Mail,Quarterly Newsletter
16205,8757,2025-01-13,Email,Welcome Campaign
16206,4324,2024-05-17,Mail,Promotional Offer
16207,9619,2025-07-10,Phone,Quarterly Newsletter
16208,776,2024-02-02,Phone,Welcome Campaign
16209,1912,2024-03-15,Phone,Welcome Campaign
16210,5436,2025-02-18,Phone,Quarterly Newsletter
16211,4904,2024-05-16,Mail,Welcome Campaign
16212,193,2024-01-30,Mail,Reactivation Campaign
16213,5611,2024-12-15,Mail,Promotional Offer
16214,4495,2024-02-03,Email,Quarterly Newsletter
16215,8397,2024-04-29,Phone,Welcome Campaign
16216,9201,2024-06-02,Phone,Reactivation Campaign
16217,3422,2025-02-23,Mail,Promotional Offer
16218,9487,2023-11-11,Email,Promotional Offer
16219,5204,2023-11-23,Phone,Welcome Campaign
16220,6758,2025-01-30,Phone,Quarterly Newsletter
16221,5508,2025-05-31,Phone,Promotional Offer
16222,5307,2024-04-26,Mail,Reactivation Campaign
16223,3980,2023-12-20,Email,Promotional Offer
16224,632,2023-08-12,Mail,Reactivation Campaign
16225,5100,2023-08-16,Phone,Promotional Offer
16226,9533,2024-07-25,Mail,Welcome Campaign
16227,5148,2024-08-02,Mail,Promotional Offer
16228,5376,2024-03-07,Mail,Reactivation Campaign
16229,1182,2025-04-21,Email,Reactivation Campaign
16230,4864,2024-06-04,Email,Welcome Campaign
16231,3707,2025-01-14,Phone,Promotional Offer
16232,7636,2025-03-11,Email,Promotional Offer
16233,5208,2025-04-13,Email,Reactivation Campaign
16234,9961,2023-12-22,Mail,Reactivation Campaign
16235,7104,2024-09-11,Mail,Quarterly Newsletter
16236,9380,2025-02-07,Phone,Promotional Offer
16237,1040,2024-10-16,Phone,Reactivation Campaign
16238,1415,2024-03-17,Phone,Welcome Campaign
16239,2561,2024-05-08,Phone,Promotional Offer
16240,917,2025-07-05,Mail,Welcome Campaign
16241,7273,2024-10-28,Email,Quarterly Newsletter
16242,1872,2024-09-27,Email,Promotional Offer
16243,5556,2025-07-23,Mail,Quarterly Newsletter
16244,8814,2025-02-19,Mail,Welcome Campaign
16245,4473,2025-04-04,Phone,Promotional Offer
16246,1085,2024-02-06,Email,Promotional Offer
16247,4681,2024-11-28,Email,Quarterly Newsletter
16248,7337,2024-12-14,Email,Promotional Offer
16249,3199,2023-09-26,Email,Reactivation Campaign
16250,2626,2024-04-29,Mail,Reactivation Campaign
16251,1756,2025-04-01,Phone,Quarterly Newsletter
16252,6408,2025-07-22,Phone,Welcome Campaign
16253,9153,2023-08-13,Email,Promotional Offer
16254,7039,2023-08-04,Phone,Welcome Campaign
16255,884,2025-04-20,Email,Welcome Campaign
16256,8018,2025-02-27,Mail,Promotional Offer
16257,952,2024-06-11,Phone,Promotional Offer
16258,8314,2023-08-25,Phone,Welcome Campaign
16259,456,2023-11-25,Phone,Promotional Offer
16260,429,2025-03-25,Mail,Welcome Campaign
16261,1564,2025-07-14,Mail,Reactivation Campaign
16262,5242,2024-11-10,Mail,Reactivation Campaign
16263,9020,2024-12-09,Phone,Welcome Campaign
16264,2110,2025-03-27,Email,Reactivation Campaign
16265,1953,2023-08-07,Email,Quarterly Newsletter
16266,6353,2023-08-28,Phone,Promotional Offer
16267,8024,2023-08-18,Mail,Welcome Campaign
16268,9441,2024-04-16,Mail,Reactivation Campaign
16269,5857,2024-04-03,Email,Reactivation Campaign
16270,3245,2024-11-22,Mail,Promotional Offer
16271,6585,2023-10-18,Mail,Welcome Campaign
16272,2753,2025-05-17,Email,Welcome Campaign
16273,4838,2025-02-23,Phone,Welcome Campaign
16274,713,2025-03-04,Phone,Reactivation Campaign
16275,33,2024-11-25,Mail,Welcome Campaign
16276,1423,2025-07-23,Mail,Quarterly Newsletter
16277,3560,2025-02-15,Mail,Reactivation Campaign
16278,7606,2025-06-15,Phone,Welcome Campaign
16279,2282,2025-03-12,Phone,Welcome Campaign
16280,2676,2025-06-30,Mail,Promotional Offer
16281,8267,2025-05-31,Mail,Quarterly Newsletter
16282,4836,2024-08-25,Mail,Promotional Offer
16283,4387,2024-04-27,Phone,Quarterly Newsletter
16284,6095,2024-04-23,Phone,Reactivation Campaign
16285,982,2025-06-11,Phone,Promotional Offer
16286,3581,2023-12-27,Mail,Promotional Offer
16287,9616,2024-12-31,Email,Promotional Offer
16288,5190,2025-01-09,Email,Welcome Campaign
16289,2426,2025-06-16,Phone,Welcome Campaign
16290,4316,2023-09-07,Phone,Welcome Campaign
16291,978,2024-11-17,Email,Quarterly Newsletter
16292,2190,2025-07-04,Email,Welcome Campaign
16293,6622,2024-10-12,Email,Promotional Offer
16294,6651,2025-01-02,Email,Welcome Campaign
16295,4142,2023-12-29,Mail,Quarterly Newsletter
16296,2392,2024-11-24,Email,Reactivation Campaign
