TransactionID,AccountID,TransactionDate,TransactionType,Amount
22835,6878,2024-09-04,Deposit,28863.24
22836,4101,2022-05-25,Withdrawal,3857.17
22837,1341,2022-06-26,Trade,47450.56
22838,14227,2020-12-26,Withdrawal,38926.14
22839,4141,2022-01-15,Deposit,6555.48
22840,1645,2024-05-04,Trade,19921.56
22841,13696,2023-02-20,Deposit,7682.11
22842,646,2024-04-16,Trade,13563.1
22843,18951,2024-02-02,Trade,14819.74
22844,17803,2024-02-04,Trade,22786.28
22845,16195,2025-04-13,Withdrawal,13321.58
22846,16072,2021-03-25,Trade,45542.45
22847,345,2023-02-12,Trade,20725.39
22848,7415,2023-04-08,Trade,6009.56
22849,16569,2023-06-02,Deposit,27385.54
22850,8073,2021-11-01,Deposit,38073.63
22851,12720,2024-11-03,Trade,31045.64
22852,11438,2024-04-13,Withdrawal,31271.48
22853,19556,2025-04-30,Trade,28657.99
22854,1089,2020-08-13,Deposit,9441.53
22855,17697,2022-05-20,Withdrawal,34482.19
22856,7910,2022-03-03,Withdrawal,6606.59
22857,4741,2022-05-28,Deposit,44942.7
22858,9527,2023-03-06,Withdrawal,38034.85
22859,17776,2021-03-05,Withdrawal,9820.66
22860,9276,2022-02-02,Withdrawal,14686.09
22861,6128,2024-10-31,Trade,26324.48
22862,12308,2024-05-07,Withdrawal,26028.04
22863,13973,2021-04-13,Withdrawal,18984.63
22864,14615,2023-06-12,Trade,24365.02
22865,18593,2023-02-20,Withdrawal,38641.56
22866,11926,2021-09-10,Trade,22867.57
22867,14227,2021-01-31,Trade,45843.6
22868,10895,2021-06-18,Trade,26318.05
22869,10772,2020-10-03,Deposit,40977.12
22870,18925,2025-06-25,Trade,21678.84
22871,6976,2025-01-22,Deposit,40131.57
22872,7841,2021-03-06,Trade,27606.32
22873,7988,2023-10-16,Withdrawal,47845.57
22874,1165,2021-11-21,Trade,16018.13
22875,9033,2023-08-16,Trade,39550.8
22876,7333,2022-10-11,Withdrawal,6055.66
22877,9227,2020-11-08,Withdrawal,2250.56
22878,14337,2022-06-23,Withdrawal,35219.42
22879,6318,2024-01-24,Deposit,8967.27
22880,1258,2022-11-20,Deposit,17760.05
22881,17555,2025-03-23,Withdrawal,31760.92
22882,4044,2023-01-10,Trade,12695.01
22883,1790,2020-09-05,Trade,49875.85
22884,2653,2020-10-31,Withdrawal,37983.6
22885,18243,2021-12-05,Deposit,7504.9
22886,5833,2023-08-22,Trade,35246.5
22887,17265,2024-01-15,Deposit,4776.31
22888,16714,2022-02-23,Deposit,21244.5
22889,7756,2023-07-05,Withdrawal,9941.32
22890,14222,2023-07-12,Deposit,31037.94
22891,13526,2024-07-25,Withdrawal,43644.93
22892,19296,2021-09-05,Trade,41404.2
22893,8387,2021-06-02,Deposit,21996.6
22894,12364,2024-09-26,Withdrawal,44277.6
22895,2884,2020-08-02,Trade,44769.03
22896,3483,2023-04-09,Deposit,1736.87
22897,945,2022-03-29,Deposit,46977.87
22898,10981,2022-07-23,Trade,43613.21
22899,16686,2022-02-18,Withdrawal,35031.06
22900,17046,2024-04-21,Withdrawal,45325.16
22901,15013,2025-03-24,Trade,45297.05
22902,6100,2024-12-27,Trade,19840.83
22903,587,2023-12-06,Withdrawal,27466.96
22904,11081,2022-05-26,Trade,22951.03
22905,18167,2024-01-22,Withdrawal,40021.61
22906,17448,2024-07-15,Trade,34056.62
22907,2768,2020-10-12,Withdrawal,38080.09
22908,12483,2023-05-10,Deposit,35284.64
22909,19748,2021-09-04,Deposit,8605.87
22910,11151,2024-09-03,Trade,40712.73
22911,17198,2020-08-17,Withdrawal,23711.11
22912,12937,2023-07-02,Deposit,24432.32
22913,17620,2021-09-24,Trade,38545.32
22914,6673,2021-03-23,Withdrawal,46927.97
22915,9707,2022-02-24,Withdrawal,28289.72
22916,9722,2021-06-29,Withdrawal,25299.06
22917,8057,2020-08-09,Deposit,37858.04
22918,17632,2023-12-27,Trade,7878.58
22919,11393,2022-12-29,Deposit,4296.18
22920,1883,2025-01-05,Withdrawal,34725.45
22921,5940,2024-02-15,Withdrawal,23565.74
22922,2412,2021-10-02,Withdrawal,5648.28
22923,18477,2022-12-14,Deposit,4275.7
22924,17832,2022-12-09,Trade,8757.39
22925,6831,2022-08-08,Trade,42164.07
22926,1656,2024-11-17,Withdrawal,7982.42
22927,19697,2022-12-18,Deposit,40785.14
22928,10880,2022-02-01,Trade,21860.88
22929,16020,2024-01-20,Deposit,49898.8
22930,6238,2024-01-09,Withdrawal,10314.28
22931,19565,2023-07-13,Trade,13601.99
22932,5104,2020-10-16,Withdrawal,7087.73
22933,3575,2022-01-13,Deposit,49340.0
22934,641,2024-08-06,Withdrawal,26599.36
22935,8631,2024-06-17,Deposit,8437.01
22936,13212,2024-06-06,Withdrawal,2004.92
22937,1037,2023-05-23,Withdrawal,2975.54
22938,11960,2023-12-18,Deposit,32820.55
22939,18818,2021-07-13,Withdrawal,48434.87
22940,15508,2022-11-10,Withdrawal,26359.54
22941,12073,2023-06-11,Trade,38505.37
22942,10380,2022-09-29,Deposit,11351.56
22943,12708,2024-09-14,Trade,42759.11
22944,14961,2022-05-29,Trade,24405.15
22945,1090,2022-04-18,Withdrawal,36105.1
22946,18477,2023-09-20,Trade,25238.5
22947,17228,2020-08-30,Deposit,33158.91
22948,18084,2023-12-29,Trade,49818.96
22949,4384,2025-06-09,Deposit,32917.51
22950,19770,2021-06-09,Withdrawal,12406.27
22951,9745,2021-03-09,Withdrawal,19268.64
22952,15019,2022-03-20,Withdrawal,18643.23
22953,17651,2021-09-06,Deposit,32014.4
22954,6625,2020-12-25,Deposit,15805.8
22955,14520,2023-08-23,Deposit,22836.52
22956,6045,2020-11-11,Withdrawal,46185.65
22957,8582,2022-07-10,Withdrawal,13707.92
22958,3963,2023-03-24,Deposit,1972.27
22959,1692,2020-10-16,Deposit,8032.29
22960,19719,2020-09-24,Withdrawal,15413.14
22961,15231,2024-04-13,Trade,30594.68
22962,1846,2025-05-14,Deposit,8685.99
22963,16883,2023-12-09,Deposit,10720.79
22964,8383,2023-12-02,Withdrawal,14790.82
22965,3670,2022-10-28,Withdrawal,14407.76
22966,5167,2020-09-06,Withdrawal,21405.78
22967,15337,2022-10-11,Deposit,21616.26
22968,2714,2025-05-20,Deposit,18700.14
22969,16992,2020-09-16,Deposit,46268.64
22970,7027,2020-10-03,Deposit,20469.31
22971,505,2025-01-13,Withdrawal,3563.11
22972,1770,2023-12-23,Deposit,45936.4
22973,9748,2020-10-31,Deposit,11861.73
22974,1010,2023-01-26,Withdrawal,19819.82
22975,4024,2021-03-23,Deposit,29396.78
22976,7893,2021-07-06,Withdrawal,238.89
22977,2240,2022-02-18,Trade,7735.8
22978,4845,2025-07-14,Withdrawal,11069.4
22979,659,2024-07-29,Deposit,20019.48
22980,15252,2021-09-12,Deposit,25860.97
22981,5306,2024-06-11,Deposit,40375.26
22982,6811,2023-11-04,Deposit,18531.1
22983,10547,2023-11-25,Deposit,39130.16
22984,9900,2025-07-18,Deposit,44658.44
22985,10904,2022-08-28,Trade,27416.01
22986,1723,2025-05-20,Withdrawal,24723.66
22987,15561,2025-02-07,Deposit,44595.87
22988,15128,2024-01-22,Trade,21826.97
22989,8051,2022-08-07,Trade,42329.28
22990,9875,2020-09-25,Trade,39325.09
22991,3955,2023-12-13,Deposit,27304.04
22992,411,2023-03-01,Deposit,1962.07
22993,16980,2023-01-19,Deposit,7645.13
22994,19339,2021-04-20,Trade,34874.7
22995,5799,2023-11-24,Deposit,18087.69
22996,12531,2022-02-16,Deposit,9722.99
22997,13504,2021-08-27,Trade,46866.55
22998,12050,2025-01-29,Withdrawal,28618.82
22999,16829,2024-06-24,Trade,27224.09
23000,7281,2023-10-06,Trade,31189.32
23001,7513,2023-01-09,Deposit,37454.83
23002,15731,2022-12-21,Deposit,43316.86
23003,8473,2022-08-21,Deposit,33416.41
23004,10862,2023-02-17,Deposit,11230.45
23005,15309,2021-11-15,Deposit,48098.57
23006,1244,2022-02-13,Deposit,12243.84
23007,10560,2020-08-06,Deposit,36315.51
23008,17336,2023-05-11,Trade,33825.66
23009,9003,2024-10-05,Trade,45232.93
23010,9800,2021-06-13,Trade,8591.04
23011,5565,2020-10-07,Trade,31186.45
23012,17708,2023-07-12,Withdrawal,8908.36
23013,2101,2023-08-29,Deposit,12817.79
23014,17134,2020-09-18,Deposit,37256.78
23015,643,2023-07-14,Withdrawal,49790.83
23016,1040,2022-05-05,Trade,21793.26
23017,11794,2021-08-06,Trade,25778.9
23018,10028,2022-03-24,Deposit,47499.54
23019,13224,2024-12-29,Deposit,2110.35
23020,18010,2024-01-10,Deposit,44494.83
23021,15812,2021-04-04,Deposit,9835.77
23022,7246,2022-01-25,Deposit,1084.21
23023,5710,2023-04-08,Withdrawal,48553.54
23024,16361,2024-07-17,Trade,25163.16
23025,2847,2024-06-12,Withdrawal,49531.47
23026,10055,2022-04-17,Deposit,44082.02
23027,9484,2023-02-11,Trade,44303.33
23028,6934,2025-01-23,Deposit,9690.48
23029,6580,2025-06-17,Withdrawal,9572.95
23030,9770,2023-03-17,Trade,17013.49
23031,5310,2025-03-02,Deposit,42153.39
23032,8829,2025-06-07,Trade,30239.59
23033,13289,2023-01-03,Withdrawal,31544.0
23034,17988,2023-05-29,Trade,32559.69
23035,11774,2020-11-07,Trade,40750.13
23036,19201,2024-09-08,Trade,34390.27
23037,11912,2024-07-15,Withdrawal,31398.11
23038,5426,2021-11-08,Withdrawal,8608.95
23039,9690,2022-02-19,Trade,8725.81
23040,12538,2022-02-15,Withdrawal,31156.27
23041,8858,2020-09-28,Trade,4627.7
23042,4980,2021-10-25,Deposit,4011.4
23043,7041,2021-11-19,Deposit,31363.18
23044,11542,2021-06-25,Trade,31543.72
23045,21,2024-09-01,Trade,26827.07
23046,5971,2023-04-26,Deposit,11185.62
23047,17280,2020-12-23,Deposit,1321.66
23048,2855,2021-06-07,Trade,36476.15
23049,7991,2021-06-21,Deposit,7207.44
23050,18970,2023-07-15,Deposit,40845.94
23051,4996,2022-11-10,Trade,5303.11
23052,1116,2022-03-22,Trade,18689.42
23053,13557,2023-09-05,Deposit,37347.7
23054,13552,2024-10-31,Deposit,301.36
23055,15337,2020-08-25,Trade,46461.52
23056,15342,2023-06-30,Deposit,14518.4
23057,5089,2025-06-25,Trade,3934.08
23058,2974,2023-05-31,Deposit,43072.25
23059,4871,2021-10-23,Withdrawal,5071.88
23060,1751,2022-03-13,Withdrawal,14756.93
23061,4235,2022-07-15,Trade,5242.08
23062,286,2020-10-28,Trade,25671.67
23063,14778,2021-07-17,Deposit,22315.61
23064,8419,2024-11-29,Withdrawal,9965.98
23065,10633,2023-03-26,Deposit,12307.06
23066,14085,2021-07-06,Trade,21968.47
23067,14127,2022-12-25,Deposit,8587.11
23068,13752,2020-10-30,Trade,42962.52
23069,14825,2022-01-27,Trade,27098.92
23070,13511,2021-06-03,Deposit,12282.95
23071,10834,2024-04-24,Trade,8848.99
23072,4439,2022-06-09,Withdrawal,9945.76
23073,8308,2024-04-10,Trade,35389.58
23074,7786,2021-09-12,Trade,13960.26
23075,16044,2021-01-16,Trade,15035.64
23076,18565,2024-10-19,Withdrawal,27735.28
23077,17855,2021-06-28,Trade,42358.5
23078,13279,2024-12-06,Deposit,10254.62
23079,16040,2021-06-26,Trade,15640.68
23080,9881,2024-07-23,Withdrawal,25234.12
23081,16163,2020-10-15,Trade,12410.24
23082,18591,2022-10-26,Withdrawal,8765.5
23083,12637,2021-07-27,Deposit,28367.2
23084,17641,2024-08-29,Withdrawal,3855.16
23085,13282,2022-06-28,Deposit,42911.03
23086,18825,2024-02-12,Trade,938.53
23087,18223,2023-04-08,Trade,38920.31
23088,7806,2021-06-27,Trade,42708.24
23089,2517,2022-06-20,Deposit,29548.47
23090,3051,2020-09-10,Withdrawal,40040.53
23091,5005,2020-10-11,Withdrawal,36214.34
23092,1462,2022-03-03,Deposit,13559.35
23093,7820,2022-12-04,Trade,5753.34
23094,2381,2020-10-26,Withdrawal,49634.52
23095,6715,2020-08-24,Withdrawal,39671.86
23096,9206,2025-03-12,Deposit,33454.13
23097,18345,2023-03-22,Withdrawal,6566.5
23098,16083,2020-09-09,Trade,26622.76
23099,9450,2022-06-16,Trade,37739.04
23100,8945,2021-08-20,Trade,4941.63
23101,4742,2022-07-12,Trade,6406.08
23102,13143,2025-02-20,Deposit,31697.92
23103,6620,2021-06-28,Trade,38315.77
23104,15341,2022-09-08,Deposit,3358.0
23105,9514,2022-04-09,Withdrawal,23801.52
23106,7136,2021-01-24,Withdrawal,113.18
23107,12958,2022-01-14,Withdrawal,9340.35
23108,17603,2023-07-23,Deposit,37921.66
23109,16558,2023-03-29,Withdrawal,39012.06
23110,1623,2023-02-18,Trade,40490.7
23111,16242,2020-08-20,Withdrawal,34802.23
23112,12185,2022-04-05,Deposit,42163.32
23113,9975,2021-09-30,Withdrawal,26031.95
23114,13091,2024-09-20,Deposit,29662.76
23115,11488,2024-11-07,Trade,33856.17
23116,6908,2025-05-25,Deposit,47694.36
23117,17176,2022-09-10,Withdrawal,17312.88
23118,5209,2023-04-27,Trade,49664.28
23119,2964,2021-07-30,Withdrawal,22412.54
23120,15438,2021-06-17,Deposit,39708.62
23121,6370,2021-08-18,Deposit,22028.71
23122,14745,2023-03-24,Withdrawal,36512.89
23123,8445,2021-04-11,Deposit,42779.75
23124,17720,2024-03-02,Deposit,17331.0
23125,16691,2024-09-14,Trade,31445.78
23126,16912,2024-01-04,Trade,26973.85
23127,17102,2025-04-18,Deposit,42776.29
23128,19356,2022-05-20,Trade,9524.4
23129,7127,2021-10-02,Withdrawal,28737.18
23130,18881,2021-03-22,Trade,23967.26
23131,7186,2025-07-05,Deposit,24170.55
23132,9464,2022-04-02,Deposit,33653.85
23133,15110,2024-05-14,Withdrawal,29267.61
23134,47,2022-02-07,Deposit,36783.56
23135,17509,2024-11-25,Trade,21258.46
23136,1283,2022-12-19,Withdrawal,29580.06
23137,9071,2024-07-28,Deposit,25652.54
23138,13034,2021-06-24,Withdrawal,2691.65
23139,7160,2025-02-18,Deposit,23370.69
23140,1571,2021-05-27,Trade,6897.81
23141,18469,2024-12-27,Deposit,27463.51
23142,18207,2020-12-25,Trade,25372.38
23143,18652,2024-07-26,Withdrawal,45714.56
23144,12644,2023-08-14,Deposit,39492.87
23145,11319,2024-04-07,Withdrawal,35671.75
23146,7140,2024-11-29,Withdrawal,8605.45
23147,14453,2024-08-16,Trade,16475.07
23148,11992,2021-01-19,Trade,5950.52
23149,4376,2021-11-09,Withdrawal,13634.27
23150,7922,2024-06-03,Deposit,40821.78
23151,18416,2025-05-05,Trade,10856.97
23152,13071,2025-03-23,Withdrawal,234.0
23153,10171,2022-11-27,Deposit,25178.53
23154,15114,2022-01-29,Trade,34086.08
23155,16785,2024-08-14,Trade,34001.41
23156,9144,2022-09-12,Trade,3708.42
23157,7885,2025-01-01,Withdrawal,29469.47
23158,9659,2022-09-26,Withdrawal,19290.19
23159,9975,2022-01-11,Deposit,31877.21
23160,2555,2023-04-07,Deposit,45708.41
23161,9448,2022-01-24,Deposit,46420.25
23162,8475,2025-01-04,Withdrawal,21924.08
23163,7102,2023-10-13,Deposit,43680.85
23164,3980,2022-06-12,Deposit,40024.91
23165,9145,2022-06-07,Deposit,23320.08
23166,11159,2021-05-02,Withdrawal,44569.41
23167,13133,2022-09-08,Withdrawal,23858.61
23168,18087,2023-02-25,Withdrawal,41251.63
23169,6278,2021-11-17,Deposit,31847.02
23170,19087,2022-06-19,Trade,39194.56
23171,16053,2022-10-18,Withdrawal,13142.77
23172,624,2022-08-30,Withdrawal,1688.91
23173,2514,2024-05-20,Deposit,33561.17
23174,277,2023-01-28,Deposit,23127.25
23175,2430,2020-09-01,Trade,13549.88
23176,11931,2025-07-08,Withdrawal,18259.55
23177,19532,2025-01-09,Trade,8983.94
23178,2719,2020-08-27,Trade,8807.62
23179,11193,2023-11-27,Withdrawal,35584.78
23180,7391,2020-11-27,Trade,36786.74
23181,18740,2020-11-23,Trade,47046.87
23182,12948,2024-08-18,Deposit,41988.36
23183,19201,2021-10-27,Trade,9111.4
23184,6881,2022-02-18,Deposit,23144.79
23185,11243,2025-03-01,Deposit,31262.26
23186,1439,2021-02-05,Deposit,21852.4
23187,4634,2023-01-17,Deposit,34939.33
23188,3727,2024-05-02,Deposit,24281.53
23189,268,2020-07-28,Trade,48894.13
23190,1833,2023-07-19,Withdrawal,17649.66
23191,18190,2024-04-25,Trade,26849.94
23192,12691,2024-04-16,Trade,39377.19
23193,2459,2021-10-28,Deposit,26405.15
23194,6517,2024-09-04,Trade,27476.73
23195,3558,2023-08-19,Trade,47103.62
23196,17981,2025-02-21,Trade,37971.84
23197,4186,2022-04-17,Withdrawal,27409.1
23198,8695,2025-02-22,Trade,26758.42
23199,18621,2022-09-08,Deposit,9905.26
23200,1038,2024-02-09,Withdrawal,41240.25
23201,1145,2022-10-13,Deposit,35365.78
23202,19912,2020-12-01,Trade,20344.4
23203,11642,2023-04-10,Deposit,32169.81
23204,10416,2023-04-30,Deposit,16765.23
23205,18426,2025-04-09,Withdrawal,14114.57
23206,19580,2024-07-18,Withdrawal,27991.51
23207,10193,2024-05-31,Trade,29927.58
23208,16953,2022-04-08,Trade,4109.55
23209,14996,2024-09-13,Trade,31270.93
23210,496,2021-01-22,Withdrawal,13346.56
23211,2793,2023-02-12,Withdrawal,13510.62
23212,13638,2024-05-06,Trade,19652.39
23213,14278,2025-06-23,Trade,11125.31
23214,1790,2020-11-19,Trade,4425.38
23215,12681,2022-01-14,Trade,9787.94
23216,5372,2021-04-13,Deposit,7882.82
23217,8278,2024-01-28,Withdrawal,20097.57
23218,18616,2022-04-28,Deposit,27573.77
23219,17320,2023-05-28,Withdrawal,14972.1
23220,14392,2024-06-29,Deposit,31336.95
23221,3214,2025-02-19,Withdrawal,41927.89
23222,5118,2020-09-14,Trade,17402.55
23223,10399,2024-07-24,Withdrawal,31124.15
23224,4209,2020-08-14,Trade,12079.05
23225,1791,2023-02-11,Deposit,11052.47
23226,12109,2023-09-23,Withdrawal,44272.78
23227,16342,2024-08-19,Trade,41884.2
23228,10262,2023-07-02,Withdrawal,41206.96
23229,17064,2021-12-17,Trade,20419.03
23230,9735,2023-03-06,Withdrawal,22745.19
23231,901,2022-04-23,Withdrawal,30477.49
23232,18512,2021-11-25,Withdrawal,41974.47
23233,12976,2021-08-05,Withdrawal,7538.92
23234,3654,2022-08-11,Withdrawal,20724.45
23235,4246,2025-03-04,Deposit,5740.41
23236,11715,2021-10-09,Withdrawal,41114.05
23237,12279,2021-01-24,Withdrawal,39441.95
23238,16409,2025-07-17,Withdrawal,25865.3
23239,12726,2025-02-25,Deposit,6550.68
23240,11511,2024-05-17,Withdrawal,41134.89
23241,258,2021-03-18,Trade,7155.17
23242,121,2023-02-05,Trade,38426.69
23243,12967,2024-11-11,Trade,16782.92
23244,4115,2022-05-06,Trade,30061.55
23245,2664,2021-10-27,Trade,14614.62
23246,6092,2022-09-22,Withdrawal,45225.77
23247,18008,2022-10-23,Withdrawal,31835.19
23248,5038,2025-04-26,Deposit,2691.75
23249,3234,2023-06-09,Withdrawal,10282.12
23250,16107,2021-12-28,Withdrawal,11838.67
23251,8224,2022-12-07,Trade,46282.14
23252,3646,2025-07-05,Trade,36355.05
23253,17350,2023-03-08,Deposit,2896.71
23254,15993,2024-09-10,Withdrawal,22249.14
23255,16682,2025-07-13,Deposit,31481.82
23256,9394,2021-07-25,Deposit,21310.16
23257,440,2020-09-23,Trade,10619.45
23258,11311,2025-04-14,Withdrawal,21123.34
23259,18284,2021-10-21,Deposit,36742.75
23260,8186,2021-07-09,Withdrawal,21124.02
23261,15729,2022-01-07,Deposit,18357.45
23262,6771,2023-03-17,Trade,18182.97
23263,13450,2023-10-29,Withdrawal,6946.02
23264,12536,2023-08-06,Deposit,48627.92
23265,10563,2020-08-12,Trade,6153.41
23266,868,2025-04-19,Trade,21676.69
23267,9610,2025-06-12,Trade,40255.49
23268,392,2024-04-20,Deposit,33490.46
23269,6615,2020-12-18,Deposit,33371.09
23270,15812,2022-01-03,Deposit,32580.46
23271,11099,2022-04-02,Withdrawal,18684.37
23272,3901,2022-11-20,Trade,20106.1
23273,1095,2025-06-06,Withdrawal,22963.6
23274,16906,2021-09-03,Trade,4975.94
23275,13729,2025-05-14,Trade,45439.31
23276,7818,2022-03-31,Deposit,24546.82
23277,16157,2021-05-04,Withdrawal,8535.08
23278,13897,2021-08-18,Deposit,25696.85
23279,12209,2021-09-03,Trade,33255.74
23280,7580,2024-10-12,Withdrawal,38642.55
23281,6249,2024-09-06,Trade,8702.5
23282,15736,2024-05-10,Deposit,23207.39
23283,13102,2022-07-07,Withdrawal,9110.94
23284,4791,2024-07-13,Withdrawal,7014.89
23285,11351,2021-11-27,Withdrawal,34720.01
23286,19080,2020-09-17,Trade,36002.68
23287,6171,2023-12-11,Trade,45087.27
23288,9668,2024-05-28,Deposit,39476.27
23289,17070,2023-09-27,Withdrawal,24283.67
23290,11053,2022-12-25,Trade,48572.34
23291,416,2021-12-12,Deposit,7298.38
23292,4266,2025-07-11,Trade,19259.89
23293,1981,2021-04-08,Withdrawal,30021.24
23294,12332,2025-05-26,Deposit,105.94
23295,16114,2023-02-13,Withdrawal,5551.71
23296,4209,2022-08-12,Trade,2784.99
23297,3866,2022-04-17,Deposit,36162.4
23298,6577,2024-12-20,Withdrawal,49053.79
23299,19014,2021-08-23,Deposit,20199.38
23300,667,2022-08-16,Trade,20721.99
23301,19195,2022-07-26,Deposit,46104.9
23302,16572,2023-01-15,Withdrawal,3917.28
23303,11481,2025-04-04,Deposit,20735.28
23304,6436,2022-01-14,Trade,45293.85
23305,12755,2022-08-04,Deposit,47141.25
23306,14617,2024-02-24,Deposit,42318.46
23307,805,2020-11-03,Trade,20698.51
23308,10813,2023-10-11,Deposit,25832.32
23309,13967,2020-10-14,Withdrawal,22362.52
23310,16562,2024-07-04,Deposit,11064.53
23311,14098,2022-07-07,Trade,49891.5
23312,2150,2024-12-28,Deposit,30156.26
23313,19858,2023-07-13,Deposit,36254.63
23314,1221,2022-07-22,Trade,34963.81
23315,640,2021-11-07,Trade,20047.57
23316,19398,2022-12-11,Trade,41760.85
23317,8722,2023-08-15,Deposit,7744.6
23318,4310,2024-04-22,Trade,10856.27
23319,3042,2021-11-06,Deposit,14620.64
23320,2836,2021-11-29,Deposit,24994.55
23321,6842,2020-10-08,Deposit,4292.44
23322,19254,2021-04-28,Trade,29562.64
23323,13906,2024-10-24,Deposit,36667.58
23324,2187,2020-11-17,Deposit,47683.89
23325,11847,2025-03-03,Withdrawal,32867.24
23326,16851,2025-03-25,Withdrawal,46913.96
23327,9752,2022-12-07,Withdrawal,5134.15
23328,2315,2021-06-27,Withdrawal,11039.99
23329,10750,2025-05-22,Deposit,20832.82
23330,16573,2021-05-23,Deposit,17250.96
23331,12645,2024-01-01,Trade,42272.01
23332,14818,2021-03-10,Deposit,23550.82
23333,4767,2020-11-10,Withdrawal,48714.64
23334,5435,2021-02-26,Deposit,40399.05
23335,2361,2021-07-30,Withdrawal,35415.21
23336,951,2024-04-09,Withdrawal,17882.69
23337,15714,2021-06-26,Withdrawal,30830.43
23338,297,2023-03-27,Trade,5996.68
23339,14555,2023-02-25,Deposit,12460.11
23340,1299,2023-05-21,Withdrawal,27.67
23341,14772,2024-09-28,Trade,33881.8
23342,14834,2025-05-01,Withdrawal,46011.67
23343,3912,2023-04-13,Trade,27926.4
23344,13441,2021-11-27,Withdrawal,7182.3
23345,9555,2023-04-27,Deposit,20445.78
23346,6015,2020-10-12,Deposit,47075.49
23347,4661,2025-04-30,Trade,18272.29
23348,18468,2023-08-25,Trade,15783.74
23349,3953,2023-01-20,Withdrawal,19823.34
23350,18253,2020-11-14,Deposit,12077.24
23351,1090,2024-08-08,Deposit,7378.21
23352,3701,2024-08-11,Deposit,26840.75
23353,7471,2024-06-07,Deposit,10597.11
23354,5530,2021-03-16,Deposit,37972.36
23355,14090,2021-03-27,Trade,24466.49
23356,15306,2025-01-12,Trade,26527.6
23357,3949,2025-03-21,Withdrawal,6171.5
23358,3025,2023-02-01,Deposit,22232.34
23359,674,2022-05-27,Withdrawal,46677.73
23360,8813,2023-08-14,Withdrawal,17352.22
23361,13460,2025-05-18,Trade,28114.99
23362,4443,2025-05-11,Trade,15563.83
23363,16419,2023-09-16,Deposit,34810.12
23364,14308,2023-09-09,Deposit,39528.36
23365,9113,2024-08-10,Deposit,13095.56
23366,8421,2021-11-30,Deposit,34799.48
23367,12601,2021-02-27,Withdrawal,34537.24
23368,8003,2024-09-15,Deposit,6322.41
23369,2779,2024-05-09,Trade,32596.8
23370,19433,2021-04-07,Trade,37680.9
23371,14320,2021-01-13,Withdrawal,43606.55
23372,11686,2023-09-17,Deposit,937.76
23373,8548,2022-04-21,Deposit,42546.09
23374,540,2022-06-28,Withdrawal,49356.23
23375,17196,2023-10-20,Deposit,25310.32
23376,5223,2024-08-19,Withdrawal,49432.59
