RequestID,ClientID,RequestDate,RequestType,Status
9538,5035,2024-04-04,Portfolio Review,Closed
9539,9437,2024-03-30,Portfolio Review,Pending
9540,974,2025-04-12,Account Opening,Closed
9541,2114,2024-02-24,Account Opening,Open
9542,7345,2024-03-04,Portfolio Review,Open
9543,6634,2025-04-16,Issue Resolution,Pending
9544,9527,2024-08-12,Portfolio Review,Open
9545,8883,2023-12-31,Issue Resolution,Open
9546,5155,2023-08-25,Portfolio Review,Closed
9547,1703,2024-04-29,Account Opening,Pending
9548,7797,2024-11-23,Portfolio Review,Pending
9549,7786,2024-08-12,Issue Resolution,Closed
9550,8687,2024-02-23,Portfolio Review,Closed
9551,5164,2023-12-19,Issue Resolution,Open
9552,7021,2024-12-06,Issue Resolution,Open
9553,169,2023-10-08,Portfolio Review,Open
9554,8092,2025-07-12,Portfolio Review,Closed
9555,1987,2025-07-02,Portfolio Review,Open
9556,180,2024-12-19,Account Opening,Closed
9557,2418,2025-02-14,Account Opening,Closed
9558,6192,2024-08-16,Issue Resolution,Open
9559,7997,2024-10-12,Issue Resolution,Closed
9560,3893,2024-10-26,Issue Resolution,Closed
9561,4674,2023-08-30,Portfolio Review,Pending
9562,1943,2025-01-01,Account Opening,Closed
9563,280,2025-06-29,Account Opening,Closed
9564,8330,2025-01-20,Portfolio Review,Pending
9565,8648,2024-08-31,Issue Resolution,Open
9566,8698,2024-05-02,Issue Resolution,Closed
9567,6224,2024-01-28,Account Opening,Open
9568,8328,2025-05-18,Portfolio Review,Pending
9569,6934,2023-09-30,Portfolio Review,Open
9570,882,2025-03-21,Account Opening,Closed
9571,3502,2024-05-03,Issue Resolution,Closed
9572,9255,2023-11-30,Portfolio Review,Open
9573,9613,2024-03-19,Account Opening,Open
9574,7844,2024-05-22,Issue Resolution,Closed
9575,5648,2024-06-13,Portfolio Review,Open
9576,2783,2023-11-29,Portfolio Review,Pending
9577,6799,2023-12-19,Portfolio Review,Open
9578,3528,2025-01-16,Account Opening,Open
9579,1802,2023-08-22,Account Opening,Pending
9580,9887,2025-02-28,Issue Resolution,Closed
9581,9025,2024-09-22,Portfolio Review,Open
9582,214,2024-03-14,Portfolio Review,Open
9583,5163,2023-10-13,Issue Resolution,Pending
9584,4070,2024-01-05,Issue Resolution,Closed
9585,8704,2024-08-18,Issue Resolution,Pending
9586,3698,2024-10-03,Issue Resolution,Pending
9587,3586,2024-08-18,Account Opening,Closed
9588,3660,2023-08-09,Account Opening,Pending
9589,8918,2024-04-06,Issue Resolution,Closed
9590,1648,2024-09-03,Portfolio Review,Open
9591,1040,2025-05-25,Portfolio Review,Pending
9592,8540,2024-07-18,Account Opening,Open
9593,97,2025-05-19,Account Opening,Closed
9594,8185,2023-10-17,Portfolio Review,Open
9595,597,2025-07-09,Issue Resolution,Closed
9596,1673,2024-06-08,Portfolio Review,Pending
9597,6853,2025-05-15,Issue Resolution,Closed
9598,152,2023-12-31,Issue Resolution,Closed
9599,9807,2025-05-07,Account Opening,Closed
9600,4058,2024-06-14,Account Opening,Closed
9601,1796,2023-08-15,Issue Resolution,Closed
9602,2245,2024-08-28,Portfolio Review,Pending
9603,335,2023-12-21,Issue Resolution,Open
9604,349,2025-01-19,Issue Resolution,Pending
9605,2396,2025-05-19,Account Opening,Pending
9606,8518,2024-08-14,Account Opening,Open
9607,4318,2024-02-17,Issue Resolution,Closed
9608,3596,2024-09-14,Portfolio Review,Open
9609,8003,2023-09-01,Portfolio Review,Pending
9610,6710,2025-05-29,Issue Resolution,Closed
9611,4075,2024-07-08,Issue Resolution,Closed
9612,3919,2025-03-08,Issue Resolution,Open
9613,6090,2024-06-01,Issue Resolution,Closed
9614,8582,2024-03-30,Account Opening,Closed
9615,5576,2025-01-07,Portfolio Review,Closed
9616,1839,2024-11-19,Issue Resolution,Closed
9617,6429,2023-12-06,Portfolio Review,Pending
9618,2714,2025-07-08,Account Opening,Pending
9619,5269,2024-11-09,Account Opening,Pending
9620,3171,2025-02-09,Portfolio Review,Closed
9621,419,2024-07-05,Portfolio Review,Pending
9622,2767,2023-08-21,Portfolio Review,Pending
9623,8572,2023-11-14,Issue Resolution,Open
9624,7311,2023-10-06,Portfolio Review,Pending
9625,9705,2024-11-13,Portfolio Review,Closed
9626,8825,2024-07-21,Portfolio Review,Open
9627,3232,2024-01-15,Account Opening,Pending
9628,3733,2023-11-07,Portfolio Review,Open
9629,3186,2023-09-07,Account Opening,Closed
9630,8706,2023-12-14,Account Opening,Open
9631,1900,2025-05-05,Issue Resolution,Open
9632,9247,2024-07-11,Issue Resolution,Pending
9633,499,2024-02-06,Issue Resolution,Closed
9634,2945,2025-01-17,Portfolio Review,Open
9635,678,2023-08-07,Portfolio Review,Closed
9636,3825,2024-03-22,Issue Resolution,Open
9637,9646,2024-03-02,Account Opening,Open
9638,9107,2024-05-02,Portfolio Review,Open
9639,414,2024-03-03,Portfolio Review,Open
9640,2443,2025-02-21,Account Opening,Open
9641,1880,2024-01-09,Issue Resolution,Pending
9642,9730,2024-12-04,Account Opening,Closed
9643,9163,2025-06-19,Account Opening,Open
9644,9570,2024-12-28,Account Opening,Pending
9645,6294,2025-02-24,Account Opening,Open
9646,1458,2025-06-19,Issue Resolution,Closed
9647,3129,2024-11-21,Portfolio Review,Pending
9648,1190,2024-02-29,Portfolio Review,Closed
9649,2547,2025-07-07,Portfolio Review,Open
9650,596,2025-02-25,Portfolio Review,Pending
9651,7674,2024-02-12,Account Opening,Closed
9652,3679,2024-04-20,Portfolio Review,Closed
9653,8465,2023-12-15,Portfolio Review,Closed
9654,535,2024-09-01,Portfolio Review,Open
9655,719,2025-01-23,Portfolio Review,Open
9656,1057,2024-01-16,Issue Resolution,Closed
9657,3045,2024-08-10,Portfolio Review,Open
9658,7210,2025-05-07,Portfolio Review,Open
9659,6237,2024-12-08,Portfolio Review,Open
9660,5733,2023-12-21,Portfolio Review,Pending
9661,2516,2023-10-22,Account Opening,Open
9662,4141,2023-10-17,Account Opening,Pending
9663,3199,2023-09-30,Account Opening,Pending
9664,1280,2025-02-22,Account Opening,Pending
9665,9523,2025-05-20,Portfolio Review,Open
9666,2309,2024-11-23,Account Opening,Closed
9667,6955,2025-02-07,Portfolio Review,Open
9668,8239,2024-12-25,Issue Resolution,Pending
9669,7132,2024-06-05,Portfolio Review,Open
9670,6937,2025-04-16,Portfolio Review,Open
9671,8983,2025-03-21,Portfolio Review,Open
9672,725,2024-07-03,Issue Resolution,Pending
9673,1232,2024-01-12,Issue Resolution,Pending
9674,7540,2024-01-24,Portfolio Review,Closed
9675,8488,2023-12-22,Issue Resolution,Pending
9676,5072,2023-08-26,Issue Resolution,Open
9677,7841,2024-01-20,Portfolio Review,Pending
9678,283,2023-08-05,Issue Resolution,Closed
9679,8452,2024-01-19,Portfolio Review,Open
9680,4106,2024-11-06,Account Opening,Pending
9681,8725,2023-12-21,Account Opening,Open
9682,4596,2025-01-12,Portfolio Review,Open
9683,2146,2025-02-04,Portfolio Review,Closed
9684,9466,2024-11-30,Portfolio Review,Open
9685,1009,2024-10-12,Account Opening,Open
9686,8847,2024-12-25,Issue Resolution,Pending
9687,3367,2024-02-04,Account Opening,Closed
9688,4987,2024-06-23,Account Opening,Closed
9689,5280,2024-02-13,Portfolio Review,Pending
9690,6196,2023-10-24,Portfolio Review,Open
9691,733,2023-09-03,Portfolio Review,Closed
9692,5721,2023-10-04,Issue Resolution,Closed
9693,6645,2025-04-08,Account Opening,Open
9694,2418,2023-12-14,Issue Resolution,Closed
9695,3718,2024-09-28,Portfolio Review,Pending
9696,3443,2024-03-20,Issue Resolution,Closed
9697,4929,2024-12-07,Issue Resolution,Open
9698,5997,2024-09-24,Portfolio Review,Open
9699,4966,2024-04-29,Account Opening,Pending
9700,1350,2024-05-29,Account Opening,Pending
9701,9384,2025-06-01,Portfolio Review,Open
9702,6535,2023-10-31,Issue Resolution,Pending
9703,1501,2025-06-13,Portfolio Review,Open
9704,6963,2025-07-17,Account Opening,Closed
9705,3089,2025-05-20,Account Opening,Pending
9706,7849,2024-02-21,Portfolio Review,Closed
9707,4579,2024-04-22,Portfolio Review,Pending
9708,8523,2025-03-26,Account Opening,Open
9709,3353,2025-01-11,Portfolio Review,Closed
9710,3370,2024-12-04,Issue Resolution,Open
9711,2492,2023-11-02,Issue Resolution,Open
9712,4344,2024-08-20,Issue Resolution,Closed
9713,1030,2024-12-08,Account Opening,Closed
9714,7566,2024-07-16,Portfolio Review,Open
9715,8382,2024-03-04,Account Opening,Closed
9716,6274,2025-03-30,Portfolio Review,Pending
9717,8852,2025-04-22,Issue Resolution,Pending
9718,8516,2024-07-27,Portfolio Review,Pending
9719,3679,2024-04-17,Account Opening,Pending
9720,7481,2025-02-27,Issue Resolution,Open
9721,1164,2025-05-24,Portfolio Review,Open
9722,5952,2025-06-20,Account Opening,Open
9723,2240,2024-11-10,Account Opening,Open
9724,2479,2024-04-19,Portfolio Review,Pending
9725,3111,2023-12-11,Portfolio Review,Open
9726,3640,2024-10-01,Portfolio Review,Pending
9727,9986,2024-12-03,Account Opening,Open
9728,5792,2025-03-22,Portfolio Review,Closed
9729,5186,2025-06-21,Account Opening,Pending
9730,9748,2024-12-21,Account Opening,Closed
9731,8733,2025-02-18,Account Opening,Closed
9732,4058,2024-10-07,Issue Resolution,Closed
9733,1975,2023-08-01,Account Opening,Pending
9734,9211,2023-10-12,Issue Resolution,Pending
9735,6636,2025-05-30,Issue Resolution,Closed
9736,3533,2025-04-29,Issue Resolution,Open
9737,1102,2024-08-11,Issue Resolution,Open
9738,8772,2024-12-09,Portfolio Review,Pending
9739,7775,2024-07-01,Account Opening,Open
9740,4598,2025-01-21,Portfolio Review,Open
9741,4674,2023-07-30,Account Opening,Pending
9742,1857,2025-06-29,Account Opening,Open
9743,7787,2024-11-08,Issue Resolution,Open
9744,8173,2025-04-19,Account Opening,Open
9745,7769,2025-04-19,Issue Resolution,Closed
9746,4509,2024-08-02,Portfolio Review,Pending
9747,7902,2023-12-10,Account Opening,Pending
9748,4509,2023-09-11,Account Opening,Open
9749,7207,2023-12-24,Issue Resolution,Open
9750,3768,2025-02-21,Portfolio Review,Pending
9751,3936,2024-11-08,Portfolio Review,Closed
9752,3462,2024-06-10,Portfolio Review,Pending
9753,4629,2023-11-09,Portfolio Review,Pending
9754,926,2024-01-04,Portfolio Review,Open
9755,3264,2025-03-06,Issue Resolution,Closed
9756,4997,2025-04-04,Portfolio Review,Closed
9757,7404,2024-10-21,Portfolio Review,Closed
9758,1967,2024-09-19,Account Opening,Open
9759,7814,2023-08-22,Portfolio Review,Open
9760,1420,2025-07-18,Portfolio Review,Pending
9761,5343,2023-10-13,Portfolio Review,Closed
9762,7447,2024-12-06,Issue Resolution,Pending
9763,4280,2025-04-29,Portfolio Review,Open
9764,9753,2023-09-08,Account Opening,Pending
9765,4428,2024-01-30,Portfolio Review,Open
9766,3568,2023-08-11,Account Opening,Pending
9767,8727,2024-10-31,Portfolio Review,Closed
9768,6610,2023-08-26,Portfolio Review,Pending
9769,3849,2023-11-11,Account Opening,Pending
9770,6603,2024-01-17,Issue Resolution,Closed
9771,5989,2024-10-11,Account Opening,Pending
9772,7522,2024-01-06,Portfolio Review,Open
9773,9676,2024-09-07,Account Opening,Pending
9774,235,2023-12-09,Portfolio Review,Open
9775,9088,2023-11-17,Issue Resolution,Closed
9776,5356,2025-03-09,Issue Resolution,Closed
9777,7883,2025-07-18,Issue Resolution,Pending
9778,7052,2024-06-12,Issue Resolution,Pending
9779,3831,2024-04-05,Account Opening,Closed
9780,3570,2023-10-24,Portfolio Review,Open
9781,1806,2025-04-22,Account Opening,Closed
9782,6384,2024-10-30,Account Opening,Open
9783,8830,2024-04-05,Issue Resolution,Pending
9784,6608,2024-02-05,Account Opening,Closed
9785,8472,2025-01-26,Account Opening,Open
9786,8270,2023-10-22,Issue Resolution,Open
9787,9585,2025-02-08,Account Opening,Pending
9788,8818,2024-03-06,Issue Resolution,Pending
9789,4943,2023-11-10,Account Opening,Closed
9790,1378,2025-01-19,Portfolio Review,Open
9791,539,2025-03-13,Account Opening,Closed
9792,9583,2024-06-23,Account Opening,Open
9793,4204,2024-09-19,Portfolio Review,Closed
9794,667,2025-03-27,Portfolio Review,Closed
9795,6477,2025-02-07,Issue Resolution,Pending
9796,6169,2023-10-14,Portfolio Review,Pending
9797,5097,2024-01-26,Account Opening,Open
9798,4057,2024-08-05,Account Opening,Pending
9799,8284,2024-12-21,Issue Resolution,Open
9800,5517,2024-05-24,Account Opening,Pending
9801,4003,2023-12-16,Portfolio Review,Pending
9802,2085,2024-01-03,Issue Resolution,Open
9803,1423,2024-05-10,Account Opening,Pending
9804,6354,2025-06-06,Portfolio Review,Closed
9805,7594,2025-05-26,Account Opening,Open
9806,7058,2025-03-16,Portfolio Review,Open
9807,1130,2024-01-23,Account Opening,Open
9808,3353,2024-07-15,Account Opening,Closed
9809,4796,2023-09-16,Issue Resolution,Pending
9810,6108,2025-03-09,Issue Resolution,Open
9811,1801,2024-01-04,Portfolio Review,Open
9812,8260,2024-07-02,Account Opening,Closed
9813,3973,2025-05-01,Issue Resolution,Pending
9814,4050,2024-07-09,Issue Resolution,Open
9815,1042,2024-06-09,Account Opening,Pending
9816,1699,2024-01-07,Portfolio Review,Closed
9817,3339,2024-07-20,Issue Resolution,Pending
9818,9254,2024-05-01,Issue Resolution,Pending
9819,8617,2025-07-14,Account Opening,Closed
9820,2720,2024-03-01,Account Opening,Closed
9821,8714,2024-01-26,Account Opening,Closed
9822,8788,2024-08-22,Account Opening,Open
9823,9423,2023-11-24,Account Opening,Closed
9824,3519,2024-09-28,Portfolio Review,Pending
9825,6330,2024-11-09,Issue Resolution,Closed
9826,350,2024-03-07,Issue Resolution,Open
9827,3172,2024-10-26,Portfolio Review,Open
9828,6573,2025-06-03,Issue Resolution,Open
9829,6101,2023-08-14,Issue Resolution,Closed
9830,3997,2024-11-23,Portfolio Review,Closed
9831,1749,2024-01-10,Account Opening,Pending
9832,3938,2024-12-02,Portfolio Review,Closed
9833,297,2024-07-15,Issue Resolution,Closed
9834,6400,2023-09-03,Portfolio Review,Open
9835,6806,2025-01-05,Portfolio Review,Closed
9836,3725,2024-03-03,Account Opening,Closed
9837,7552,2024-02-19,Account Opening,Pending
9838,3961,2025-07-07,Portfolio Review,Closed
9839,2485,2025-01-04,Issue Resolution,Pending
9840,1568,2025-01-21,Portfolio Review,Open
9841,188,2024-01-14,Portfolio Review,Pending
9842,5777,2023-08-05,Portfolio Review,Closed
9843,5770,2025-05-31,Portfolio Review,Closed
9844,125,2025-06-21,Account Opening,Pending
9845,6578,2024-12-15,Account Opening,Open
9846,46,2023-11-24,Portfolio Review,Pending
9847,1285,2025-01-15,Account Opening,Closed
9848,1826,2024-12-13,Portfolio Review,Pending
9849,1351,2024-01-11,Issue Resolution,Pending
9850,6313,2025-01-15,Issue Resolution,Pending
9851,9674,2025-03-05,Portfolio Review,Closed
9852,2365,2024-09-07,Account Opening,Open
9853,523,2024-07-16,Account Opening,Open
9854,5614,2024-11-07,Account Opening,Closed
9855,2660,2024-08-18,Account Opening,Pending
9856,2455,2025-06-10,Portfolio Review,Pending
9857,4685,2025-02-05,Issue Resolution,Pending
9858,6232,2023-08-30,Account Opening,Closed
9859,8478,2024-11-22,Account Opening,Open
9860,5223,2024-07-07,Portfolio Review,Pending
9861,393,2023-11-19,Issue Resolution,Closed
9862,6898,2023-08-22,Issue Resolution,Closed
9863,1877,2024-07-23,Account Opening,Closed
9864,8935,2025-03-17,Account Opening,Pending
9865,4576,2025-07-08,Account Opening,Open
9866,7253,2023-09-23,Portfolio Review,Pending
9867,1193,2023-11-08,Issue Resolution,Pending
9868,9342,2024-09-29,Portfolio Review,Closed
9869,5831,2023-09-17,Issue Resolution,Closed
9870,9599,2025-02-07,Account Opening,Closed
9871,5728,2023-10-30,Portfolio Review,Pending
9872,1317,2025-04-23,Portfolio Review,Open
9873,7812,2025-05-08,Portfolio Review,Pending
9874,2227,2024-01-31,Account Opening,Closed
9875,1857,2024-01-17,Portfolio Review,Pending
9876,1399,2023-11-04,Portfolio Review,Closed
9877,7499,2023-12-14,Issue Resolution,Closed
9878,4484,2024-05-30,Portfolio Review,Closed
9879,8860,2024-02-13,Portfolio Review,Pending
9880,8792,2025-05-20,Portfolio Review,Pending
9881,3099,2023-11-22,Issue Resolution,Closed
9882,223,2025-06-09,Portfolio Review,Pending
9883,5586,2025-05-28,Issue Resolution,Closed
9884,4619,2024-12-05,Account Opening,Pending
9885,9831,2024-01-26,Portfolio Review,Closed
9886,4225,2023-11-04,Issue Resolution,Open
9887,1062,2025-07-25,Issue Resolution,Open
9888,4406,2024-02-04,Issue Resolution,Open
9889,3283,2024-11-10,Issue Resolution,Open
9890,2764,2024-02-12,Account Opening,Pending
9891,523,2024-03-13,Portfolio Review,Closed
9892,690,2023-09-01,Issue Resolution,Closed
9893,9012,2024-06-29,Issue Resolution,Pending
9894,6969,2024-06-27,Account Opening,Pending
9895,2573,2024-11-11,Portfolio Review,Open
9896,4407,2025-05-10,Account Opening,Open
9897,9871,2024-06-05,Issue Resolution,Closed
9898,7446,2025-02-21,Portfolio Review,Pending
9899,9917,2025-06-18,Account Opening,Open
9900,8494,2025-02-11,Account Opening,Open
9901,1981,2024-08-02,Portfolio Review,Closed
9902,9277,2025-01-05,Issue Resolution,Open
9903,7329,2025-04-05,Issue Resolution,Closed
9904,4855,2025-07-16,Issue Resolution,Closed
9905,8877,2025-04-25,Account Opening,Closed
9906,3373,2023-09-22,Issue Resolution,Pending
9907,4520,2024-03-15,Portfolio Review,Closed
9908,8820,2025-01-12,Portfolio Review,Open
9909,5396,2023-12-29,Issue Resolution,Open
9910,5293,2025-03-17,Issue Resolution,Pending
9911,294,2025-04-29,Account Opening,Pending
9912,1477,2024-03-01,Portfolio Review,Closed
9913,1006,2025-03-28,Account Opening,Pending
9914,6577,2025-06-20,Portfolio Review,Open
9915,8259,2024-11-14,Account Opening,Closed
9916,3745,2024-04-16,Issue Resolution,Pending
9917,2677,2024-04-27,Portfolio Review,Pending
9918,7774,2023-11-30,Portfolio Review,Open
9919,689,2024-01-11,Issue Resolution,Closed
9920,1246,2024-10-13,Issue Resolution,Open
9921,1086,2024-04-01,Issue Resolution,Open
9922,9978,2024-09-16,Portfolio Review,Open
9923,7911,2024-02-20,Issue Resolution,Pending
9924,4975,2024-03-22,Issue Resolution,Open
9925,5502,2024-06-30,Portfolio Review,Open
9926,6080,2025-02-07,Issue Resolution,Closed
9927,4421,2025-01-30,Portfolio Review,Open
9928,8694,2023-08-15,Account Opening,Open
9929,2511,2025-04-27,Issue Resolution,Open
9930,5931,2025-02-28,Portfolio Review,Pending
9931,3022,2025-04-09,Account Opening,Pending
9932,2789,2025-04-11,Account Opening,Pending
9933,5120,2024-07-13,Account Opening,Pending
9934,8570,2024-02-15,Portfolio Review,Pending
9935,9323,2025-03-09,Issue Resolution,Pending
9936,925,2024-05-10,Portfolio Review,Closed
9937,4439,2024-10-27,Portfolio Review,Closed
9938,6801,2025-05-05,Portfolio Review,Pending
9939,614,2024-07-16,Portfolio Review,Open
9940,8075,2025-04-28,Issue Resolution,Open
9941,1347,2025-05-09,Account Opening,Open
9942,3523,2025-01-20,Account Opening,Open
9943,7256,2025-05-25,Issue Resolution,Pending
9944,7406,2024-10-22,Issue Resolution,Pending
9945,7275,2024-10-02,Account Opening,Pending
9946,68,2024-03-31,Account Opening,Pending
9947,9827,2025-05-28,Portfolio Review,Pending
9948,3784,2025-06-04,Issue Resolution,Pending
9949,8757,2025-07-25,Portfolio Review,Pending
9950,5690,2024-03-17,Issue Resolution,Pending
9951,4533,2024-12-03,Portfolio Review,Closed
9952,4811,2025-01-11,Account Opening,Pending
9953,9207,2024-02-05,Portfolio Review,Pending
9954,980,2024-07-28,Issue Resolution,Pending
9955,5454,2025-04-21,Account Opening,Closed
9956,3808,2024-07-24,Issue Resolution,Closed
9957,3384,2024-11-04,Portfolio Review,Pending
9958,1694,2024-08-19,Issue Resolution,Closed
9959,5509,2024-04-09,Issue Resolution,Open
9960,7651,2024-04-19,Issue Resolution,Pending
9961,4,2024-04-09,Portfolio Review,Pending
9962,7165,2023-12-09,Issue Resolution,Open
9963,4815,2023-12-09,Portfolio Review,Pending
9964,4035,2023-12-28,Portfolio Review,Pending
9965,1294,2024-08-12,Portfolio Review,Open
9966,2299,2024-11-15,Account Opening,Open
9967,3520,2023-09-17,Portfolio Review,Pending
9968,7349,2024-03-24,Issue Resolution,Open
9969,857,2024-04-22,Issue Resolution,Pending
9970,4711,2024-01-26,Account Opening,Closed
